Législatives 2012 - 2ème Tour;17/06/2012;7;4;2;75107;PARIS 07;1250;644;641;1;KAHN;Axel;193;;;
Législatives 2012 - 2ème Tour;17/06/2012;7;12;12;75107;PARIS 07;1466;849;839;1;GOUJON;Philippe;654;;;
Législatives 2012 - 2ème Tour;17/06/2012;7;14;2;75107;PARIS 07;1275;795;772;2;FILLON;François;552;;;
Législatives 2012 - 2ème Tour;17/06/2012;8;14;1;75108;PARIS 08;1470;767;751;2;MOREL;Claire;182;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;23;18;75109;PARIS 09;1348;844;827;1;BOURNAZEL;Pierre-Yves;348;;;
Législatives 2012 - 2ème Tour;17/06/2012;9;25;18;75109;PARIS 09;1464;831;818;2;CARESCHE;Christophe;525;;;
Législatives 2012 - 2ème Tour;17/06/2012;10;2;5;75110;PARIS 10;1602;875;850;1;DAGOMA;Seybah;607;;;
Législatives 2012 - 2ème Tour;17/06/2012;10;7;5;75110;PARIS 10;1577;940;912;1;DAGOMA;Seybah;693;;;
Législatives 2012 - 2ème Tour;17/06/2012;10;8;5;75110;PARIS 10;1490;876;837;2;LANCAR;Benjamin;239;;;
Législatives 2012 - 2ème Tour;17/06/2012;10;19;5;75110;PARIS 10;1569;948;916;1;DAGOMA;Seybah;674;;;
Législatives 2012 - 2ème Tour;17/06/2012;10;29;5;75110;PARIS 10;1361;776;753;1;DAGOMA;Seybah;539;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;10;7;75111;PARIS 11;1447;836;819;1;TISSOT;Claude-Annick;223;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;27;6;75111;PARIS 11;1555;914;878;1;DUFLOT;Cécile;668;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;53;6;75111;PARIS 11;1486;870;853;1;DUFLOT;Cécile;543;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;88;13;75115;PARIS 15;1400;892;873;1;LAMOUR;Jean-François;506;;;
Législatives 2012 - 2ème Tour;17/06/2012;16;60;4;75116;PARIS 16;1363;373;332;1;DEBRÉ;Bernard;332;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;10;3;75117;PARIS 17;1743;1051;1031;2;LEPETIT;Annick;604;;;
Législatives 2012 - 2ème Tour;17/06/2012;17;15;3;75117;PARIS 17;1576;933;910;2;LEPETIT;Annick;560;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;24;9;75113;PARIS 13;1378;692;673;2;SOUHAITE;Anne-Sophie;162;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;25;9;75113;PARIS 13;1691;795;760;2;SOUHAITE;Anne-Sophie;210;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;47;10;75113;PARIS 13;1775;1077;1027;1;TIEU;Chenva;352;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;50;10;75113;PARIS 13;1602;1006;969;1;TIEU;Chenva;306;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;52;10;75113;PARIS 13;1390;868;818;1;TIEU;Chenva;310;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;57;10;75113;PARIS 13;1574;928;879;2;BAUPIN;Denis;611;;;
Législatives 2012 - 2ème Tour;17/06/2012;13;58;10;75113;PARIS 13;1541;906;854;1;TIEU;Chenva;295;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;2;11;75114;PARIS 14;1438;855;834;1;LECOQ;Jean-Pierre;323;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;8;11;75114;PARIS 14;1412;896;873;1;LECOQ;Jean-Pierre;390;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;22;11;75114;PARIS 14;1420;823;803;1;LECOQ;Jean-Pierre;265;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;24;11;75114;PARIS 14;1522;959;939;2;CHERKI;Pascal;626;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;31;11;75114;PARIS 14;1270;810;799;1;LECOQ;Jean-Pierre;360;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;34;11;75114;PARIS 14;1658;1065;1039;2;CHERKI;Pascal;602;;;
Législatives 2012 - 2ème Tour;17/06/2012;14;38;11;75114;PARIS 14;1573;973;958;1;LECOQ;Jean-Pierre;373;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;2;12;75115;PARIS 15;1202;669;658;1;GOUJON;Philippe;368;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;7;12;75115;PARIS 15;1471;849;837;1;GOUJON;Philippe;474;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;14;12;75115;PARIS 15;1585;963;951;2;EDOU;Capucine;345;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;15;12;75115;PARIS 15;1537;922;905;2;EDOU;Capucine;304;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;29;12;75115;PARIS 15;1440;907;887;1;GOUJON;Philippe;518;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;35;12;75115;PARIS 15;1436;822;811;2;EDOU;Capucine;423;;;
Législatives 2012 - 2ème Tour;17/06/2012;15;40;12;75115;PARIS 15;1494;841;826;1;GOUJON;Philippe;380;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;11;7;75111;PARIS 11;1580;849;830;2;BLOCHE;Patrick;646;;;
Législatives 2012 - 2ème Tour;17/06/2012;11;25;7;75111;PARIS 11;1588;915;893;1;TISSOT;Claude-Annick;246;;;
